x,y,z,p
-1.646231,64.190204,-13.764321,7.0
-1.8285422,65.153423,-12.356516,7.0
-10.48752,245.24042,-47.771904,0.0
-6.3137095,210.14484,-39.726115,0.0
-2.2775217,65.710161,-12.514491,7.0
-10.393638,239.58392,-46.310872,0.0
-12.517762,279.9385,-53.608116,0.0
-1.8113529,60.470706,-11.167949,7.0
-2.1171543,68.226354,-12.586915,7.0
-2.9609968,66.517287,-12.301509,7.0
-3.5808446,76.078927,-14.004571,7.0
-2.3411293,56.628597,-10.270402,7.0
-2.5888549,70.173119,-10.35334,7.0
-5.4640923,147.97811,-21.696485,0.0
-2.8318924,69.257067,-10.121345,0.0
-0.36050572,58.566262,6.1558955,7.0
0.052280206,66.247453,8.65149,7.0
0.38346175,70.394612,9.3204944,7.0
-0.084693246,72.163078,9.6084826,7.0
0.45800652,66.71631,11.607005,7.0
17.601584,-126.76439,-76.788906,0.0
18.620811,-131.15076,-83.936023,0.0
18.796549,-115.18153,-96.147645,0.0
-16.208333,-78.721639,19.942157,0.0
3.2365238,-127.73276,-73.729356,0.0
-42.294091,-152.19252,22.254852,0.0
-25.65582,-124.7791,8.7573221,2.0
-36.082827,-152.1172,12.284103,0.0
-25.86116,-142.81743,-0.046071191,0.0
-16.869586,-80.50453,-1.0702021,0.0
-27.76841,-151.31254,-0.42135348,0.0
-7.601844,-97.830981,-31.375651,0.0
-10.337332,-81.916919,-40.80647,0.0
-8.1530934,-90.531424,-57.635104,0.0
-20.112308,-97.095507,-73.286067,0.0
-19.184337,-126.73515,-91.247134,0.0
-5.0683009,131.02206,-25.148626,0.0
51.806713,-43.879946,28.701549,0.0
-155.73614,333.12533,226.799,0.0
5.1449482,86.226546,154.9836,0.0
101.48969,152.80401,27.85442,0.0
-45.634015,85.839689,24.354317,0.0
-49.990593,90.190366,37.325573,0.0
-24.05751,173.75683,79.551324,0.0
-44.13197,19.221544,89.552724,0.0
-29.64605,13.398083,62.837733,0.0
-43.81022,17.490528,89.657471,0.0
-23.29622,10.740693,71.858289,0.0
-26.301115,4.8362603,58.519206,0.0
-29.096972,-19.983216,91.679523,0.0
-22.73736,-15.645084,65.990792,0.0
-54.250769,-36.553477,97.485678,0.0
-29.989048,-23.744905,65.521702,0.0
-45.320192,-36.578354,99.648787,0.0
-40.205719,-33.510253,96.408782,0.0
-39.58484,-33.455524,95.991648,0.0
-38.547796,-33.047774,94.843916,0.0
-51.533406,-48.595542,139.74359,0.0
-39.494493,-36.694467,98.867149,0.0
-24.82896,-29.17239,88.014627,0.0
-45.512079,-46.859183,120.5602,0.0
-46.270186,-47.4894,119.33791,0.0
-19.582333,-27.164492,75.61688,0.0
-18.433688,-26.174969,67.015693,0.0
-16.8729,-27.496228,69.144434,0.0
-31.976224,-52.463527,124.27138,0.0
-35.717166,-59.201064,140.18678,0.0
-17.352721,-29.80928,71.694376,0.0
-17.662328,-32.378578,74.477795,0.0
-27.412683,-59.722201,146.67216,0.0
-27.313862,-51.997333,119.17219,0.0
-57.953254,-20.718191,46.687679,0.0
-101.3597,-35.832773,87.587628,0.0
-86.383258,-34.684279,93.758349,0.0
-81.000482,-38.123718,88.23828,0.0
-92.500137,-50.05887,104.19519,0.0
-69.556949,-43.201375,86.075038,0.0
-64.602009,-43.462323,88.772143,0.0
49.65825,-59.977978,18.52301,0.0
94.924641,-55.166302,10.376421,0.0
34.59801,-41.614079,-1.1415076,0.0
25.408286,-39.441948,-2.9481905,0.0
134.8962,-192.13907,-18.083288,0.0
35.125105,-42.54316,-9.0683323,0.0
150.20878,-81.741706,-7.8213577,2.0
18.848751,-23.921346,-6.3990783,0.0
61.036131,-17.9707,-5.0905401,2.0
93.51323,-58.35976,-26.240624,0.0
41.574018,-19.309715,-9.1814178,0.0
109.72695,-85.099048,-46.820092,0.0
84.931572,-10.262771,-18.115732,0.0
43.973389,-29.16867,-35.628621,0.0
36.552838,-27.484764,-66.308222,0.0
121.9623,88.982535,-111.52846,0.0
17.78604,22.640344,-41.000995,0.0
44.773982,57.467941,-94.296511,0.0
16.341075,42.975252,-86.60196,0.0
56.538181,119.80424,-194.48877,0.0
148.92911,123.88848,-59.111897,0.0
82.538212,153.20694,-206.70879,0.0
96.888567,138.66872,-155.94998,0.0
22.58264,34.160346,-36.836144,0.0
14.508991,54.586585,-74.160382,0.0
103.46385,106.91421,-57.902558,0.0
9.000448,27.231584,-34.220685,0.0
39.10586,51.623259,-34.480832,0.0
76.872666,143.81985,-102.40018,0.0
30.783457,55.954869,-35.792953,2.0
60.694112,94.423474,-31.853646,0.0
0.38849292,45.401515,-35.036752,0.0
9.6941953,209.19013,-148.0967,0.0
7.3294956,36.137785,-21.33305,0.0
4.4629058,72.412672,-48.664741,0.0
-2.2666197,64.65355,-46.66941,0.0
8.186558,124.01434,-80.825401,0.0
11.19842,58.826224,-29.011074,0.0
53.186785,234.46334,-96.274334,0.0
16.964217,119.09644,-52.084941,0.0
-9.2434641,64.602774,-32.756074,0.0
62.145734,162.66091,-32.525634,0.0
18.859424,69.121686,-13.39652,0.0
-27.662108,110.64113,-46.547391,0.0
-41.721908,134.87805,-54.45122,0.0
46.164697,131.07874,-11.432351,0.0
70.588763,128.72607,0.017612786,0.0
3.3399905,94.133185,-20.323324,0.0
-0.73797338,69.768577,-15.98429,7.0
19.382063,99.664963,-10.464971,0.0
-1.8179219,81.561471,-12.606508,7.0
28.68827,123.12965,-3.9740959,0.0
112.4129,231.19425,21.472799,0.0
14.74858,196.09341,1.0383914,0.0
11.650007,195.93355,2.0212334,0.0
-22.44836,71.04715,-6.5889039,0.0
-20.814525,75.887467,-5.6107066,0.0
1.0217052,81.809947,4.1200926,0.0
-48.940943,198.96185,1.7248628,0.0
0.46959535,68.779512,7.5109498,7.0
0.46568198,70.478914,11.484505,7.0
10.989558,154.62475,28.317376,0.0
-0.64862052,77.312639,13.528313,7.0
29.723961,199.45755,44.11933,0.0
-49.761985,176.56226,27.631006,0.0
2.6415672,53.339895,13.438103,0.0
-10.552216,77.767598,24.414086,0.0
5.1929753,49.455112,18.016021,0.0
-7.0374542,84.603298,29.301745,0.0
-12.736636,84.992239,29.211134,0.0
13.531509,133.57672,56.359835,0.0
-23.690283,61.624738,27.239283,0.0
-8.4619996,103.76043,52.33621,0.0
-36.278248,69.796818,33.935847,0.0
-3.7434062,42.270066,21.979821,0.0
-30.552618,210.98686,111.64007,0.0
-40.20515,61.540006,31.94364,0.0
-8.1494188,47.155786,26.329893,0.0
-44.058107,101.25487,64.633876,0.0
-58.061541,103.48535,70.648778,0.0
-31.311623,134.97368,91.837364,0.0
-37.14979,124.41922,86.5126,0.0
-29.046649,118.00703,88.774342,0.0
-19.021219,167.92573,130.00735,0.0
-47.601574,72.461486,70.44535,0.0
-11.544837,31.871402,36.890926,0.0
-9.6139656,62.90174,73.899209,2.0
15.840794,60.362886,73.984426,0.0
23.146002,58.052199,70.683289,0.0
20.102805,56.913942,70.527224,2.0
20.129672,61.727522,78.199738,2.0
14.472381,45.92088,59.009903,2.0
20.871912,56.794326,78.078526,0.0
-15.60282,135.48674,256.13691,0.0
264.45894,125.98069,154.32193,0.0
10.296499,-23.861216,39.161518,0.0
25.665668,-71.168167,63.249311,0.0
22.596239,-59.808679,50.122545,0.0
47.862381,-30.223497,38.003225,0.0
10.629045,-19.855022,10.527162,0.0
66.033285,-90.008564,52.612659,2.0
87.953715,-46.959368,-4.5823423,2.0
-118.80352,-56.677184,-30.108501,0.0
-115.70094,-60.21283,-29.474512,0.0
-119.38025,-55.726025,-29.68953,0.0
-104.77293,-49.992793,-41.339884,0.0
-105.69794,-49.543835,-41.348502,0.0
-104.77505,-60.190703,-40.531114,0.0
-104.5948,-60.435585,-40.632136,0.0
-99.393477,-57.532138,-25.682138,0.0
-102.88404,-52.683518,-43.378486,0.0
-119.17083,-58.67875,-25.343047,0.0
-96.514264,-54.638969,-22.567507,0.0
-129.38212,-78.047248,-35.042902,0.0
-114.53054,-67.983034,-46.007499,0.0
-131.40188,-71.377855,-28.293866,0.0
-119.42097,-51.91658,-25.545849,0.0
-120.32982,-52.003623,-25.845508,0.0
-109.64871,-63.047839,-46.298226,0.0
-128.57123,-70.444961,-27.597424,0.0
-128.11447,-79.730545,-37.049517,0.0
-125.93024,-77.432465,-34.394152,0.0
-126.89197,-65.599346,-25.134754,0.0
-133.18744,-71.697746,-27.167673,0.0
-127.68041,-70.54291,-26.44756,0.0
-102.77775,-64.479647,-40.560988,0.0
-127.60562,-81.737783,-39.329037,0.0
-42.071118,-19.953772,-18.598054,0.0
-136.11439,-72.401478,-26.184042,0.0
-130.09161,-72.551978,-26.132287,0.0
-101.43008,-56.232303,-46.339821,0.0
-107.70467,-39.382912,-38.90888,0.0
-135.15759,-73.358062,-24.616429,0.0
-113.57629,-45.582508,-22.148535,0.0
-91.777113,-60.464519,-24.945812,0.0
-125.22583,-84.918995,-43.454722,0.0
-101.74987,-69.385578,-32.609281,0.0
-117.1126,-65.862399,-20.319352,0.0
-120.99016,-51.31388,-20.165005,0.0
-110.55974,-40.997591,-45.080805,0.0
-117.12306,-51.467934,-18.823299,0.0
-114.36826,-68.964831,-21.042655,0.0
-128.54334,-88.436989,-36.851194,0.0
-107.34671,-71.645793,-47.403215,0.0
-104.6544,-36.522455,-41.017605,0.0
-101.54513,-43.258771,-48.248084,0.0
-101.57,-42.929067,-48.514443,0.0
-94.17258,-61.874217,-19.875685,0.0
-86.81533,-39.119541,-11.958301,0.0
-126.29236,-85.386057,-28.93425,0.0
-117.90535,-60.261287,-15.004474,0.0
-77.160091,-53.990782,-19.044216,0.0
-75.973997,-53.145034,-18.679765,0.0
-73.586902,-50.76043,-16.902869,0.0
-91.6324,-55.224796,-13.771782,0.0
-92.586328,-62.726029,-19.200469,0.0
-92.534504,-62.838015,-19.024226,0.0
-134.26698,-55.769977,-17.346595,0.0
-100.78988,-37.346893,-46.99198,0.0
-88.002262,-60.071487,-17.999501,0.0
-77.536729,-38.063646,-8.8692386,0.0
-103.68952,-32.723357,-41.831997,0.0
-118.46839,-36.652979,-46.356352,0.0
-113.64522,-33.593465,-40.389157,0.0
-87.293896,-65.055357,-26.041117,0.0
-119.26685,-46.219151,-15.20605,0.0
-86.833668,-45.981324,-9.4496601,0.0
-98.411682,-58.402683,-11.864652,0.0
-76.637497,-50.347019,-11.862688,0.0
-76.452595,-50.159559,-11.42987,0.0
-113.83057,-31.185964,-38.157032,0.0
-121.40844,-77.89348,-16.948605,0.0
-101.95961,-57.987005,-10.78096,0.0
-88.472166,-64.922379,-20.140146,0.0
-116.30993,-45.274818,-12.939111,0.0
-92.496155,-64.955258,-16.819888,0.0
-91.371425,-67.916514,-20.841242,0.0
-99.181057,-60.092408,-56.734737,0.0
-106.88653,-72.094162,-15.700803,0.0
-115.64976,-48.123513,-10.109818,0.0
-58.58763,-44.441922,-29.384712,0.0
-86.196903,-33.364112,-8.1801036,0.0
-79.452672,-61.927039,-20.54777,0.0
-99.179597,-61.043629,-58.417182,0.0
-101.32949,-63.489178,-10.538526,0.0
-121.47578,-42.975698,-12.617609,0.0
-120.19194,-30.283068,-43.409697,0.0
-95.687691,-44.653689,-56.097226,0.0
-113.74307,-54.54236,-7.3820282,0.0
-143.33323,-47.068766,-16.376207,0.0
-96.702547,-47.420914,-57.77199,0.0
-105.60611,-34.97172,-11.79933,0.0
-103.73576,-32.869382,-51.030688,0.0
-70.517472,-50.304836,-40.353727,0.0
-114.53148,-54.36119,-6.9844716,0.0
-67.123952,-47.002532,-9.0272165,0.0
-99.19652,-81.864695,-33.076611,0.0
-123.88249,-42.664461,-12.198336,0.0
-92.818667,-51.717805,-56.983231,0.0
-113.88397,-53.024802,-6.4758311,0.0
-45.469976,-21.825449,-2.5260752,0.0
-117.19781,-54.421694,-6.4912699,0.0
-111.74165,-87.84864,-58.770191,0.0
-114.31928,-89.654374,-60.589639,0.0
-138.0395,-70.205241,-7.3294654,0.0
-113.39326,-89.078322,-60.071502,0.0
-124.48801,-28.462867,-34.158391,0.0
-135.05733,-70.68704,-7.0440652,0.0
-127.9898,-42.810492,-12.19976,0.0
-91.968833,-47.747031,-57.006559,0.0
-85.659387,-72.283999,-31.072639,0.0
-113.50331,-89.013539,-61.556783,0.0
-112.70352,-88.9662,-60.75244,0.0
-50.860076,-23.18394,-2.4819654,0.0
-94.392868,-43.848596,-57.691309,0.0
-54.360472,-35.024754,-4.1527928,0.0
-59.195124,-50.279272,-26.054144,0.0
-49.32125,-22.944366,-30.47118,0.0
-110.78784,-89.45167,-23.814932,0.0
-105.69895,-90.366672,-32.893879,0.0
-110.64821,-38.94076,-62.154269,0.0
-108.52273,-85.773427,-61.667158,0.0
-102.34307,-62.967682,-5.7494392,0.0
-113.38133,-54.827776,-3.8196838,0.0
-95.720569,-65.989904,-8.4540031,0.0
-111.70493,-53.505069,-3.5922879,0.0
-141.33576,-76.775775,-4.992879,0.0
-102.01166,-48.131593,-3.1363932,0.0
-97.022437,-64.474107,-62.777107,0.0
-110.10624,-80.468511,-11.845153,0.0
-131.91134,-72.758822,-4.0052502,0.0
-104.39439,-90.552841,-28.082643,0.0
-131.35871,-70.731353,-2.928226,0.0
-129.79671,-26.370918,-30.029065,0.0
-63.377777,-47.900716,-39.988778,0.0
-104.14781,-84.060275,-62.113657,0.0
-102.09385,-65.562514,-4.6063129,0.0
-126.84186,-74.812509,-3.3943325,0.0
-113.28452,-95.113467,-22.894309,0.0
-49.769231,-24.882547,-33.014731,0.0
-111.51821,-23.479266,-45.767992,0.0
-109.9309,-22.490202,-44.527582,0.0
-103.62489,-88.233126,-20.665761,0.0
-130.3863,-72.429567,-1.4413153,0.0
-93.08224,-50.163076,-63.576621,0.0
-65.655472,-49.867001,-43.375417,0.0
-49.814067,-25.59667,-34.118992,0.0
-132.3299,-86.690174,-3.6755768,0.0
-89.943104,-46.136701,-62.124595,0.0
-101.26243,-64.707567,-2.1185081,0.0
-102.87831,-66.073996,-2.263538,0.0
-126.28466,-22.042876,-41.745995,0.0
-103.3707,-91.14541,-60.176042,0.0
-111.3077,-19.56924,-26.673847,0.0
-56.110927,-49.292676,-33.21481,0.0
-61.221188,-48.417511,-6.085626,0.0
-86.90235,-47.863082,-61.600936,0.0
-98.647365,-28.891791,-57.211288,0.0
-129.59381,-57.151503,1.0193464,0.0
-105.70163,-23.106914,-51.571855,0.0
-57.924193,-54.05125,-29.500201,0.0
-127.1958,-87.242753,-3.0272973,0.0
-125.70442,-86.739396,-3.208251,0.0
-97.453851,-82.664763,-62.870824,0.0
-110.26045,-41.875812,-72.508284,0.0
-109.56839,-31.052941,-5.3630573,0.0
-107.84613,-89.324973,-12.594523,0.0
-54.930583,-51.820484,-28.228583,0.0
-111.41249,-47.892165,1.5609508,0.0
-114.3279,-49.437451,1.6595318,0.0
-74.051695,-56.093134,-4.348202,0.0
-129.3047,-54.881991,1.7008453,0.0
-140.49251,-42.674415,-4.5122036,0.0
-101.97492,-54.404315,2.1556998,0.0
-96.618611,-28.394579,-57.874126,0.0
-116.10194,-18.860914,-43.21112,0.0
-90.514313,-39.491161,1.7664129,0.0
-108.08526,-56.952604,2.61108,0.0
-64.582384,-51.475365,-5.192778,0.0
-107.16869,-56.757689,2.6693921,0.0
-90.006302,-73.214521,-8.1557069,0.0
-99.892847,-93.002428,-57.699913,0.0
-69.194908,-57.026709,-6.754674,0.0
-125.3902,-89.707991,-2.7229443,0.0
-99.730996,-30.492979,-2.1172707,0.0
-67.397788,-10.573382,-25.608176,0.0
-68.986614,-10.477127,-24.818551,0.0
-118.49516,-85.901741,-2.6253458,0.0
-64.629117,-24.369526,-43.860185,0.0
-86.731769,-27.608358,-55.334341,0.0
-56.904982,-51.037605,-9.0203554,0.0
-125.29493,-39.065002,-1.2915125,0.0
-122.24224,-90.373172,-2.953998,0.0
-113.72536,-24.173201,-9.9375662,0.0
-66.541538,-58.116257,-45.879481,0.0
-95.135459,-82.095848,-66.454034,0.0
-86.015927,-32.553272,-59.814954,0.0
-119.82931,-42.536745,2.5128486,0.0
-99.479322,-85.988659,-70.183455,0.0
-112.61384,-49.250452,4.8965486,0.0
-100.70607,-22.738783,-56.748846,0.0
-105.07778,-85.293331,-5.5145161,0.0
-85.441749,-34.964653,-61.358806,0.0
-137.80002,-54.627375,5.0820975,0.0
-105.15656,-82.008636,-3.0940879,0.0
-113.78016,-49.551338,5.1830125,0.0
-124.25718,-39.242619,0.93044461,0.0
-106.98726,-89.428329,-7.0741534,0.0
-135.30553,-66.062945,7.1168485,0.0
-84.459376,-32.35441,-59.951864,0.0
-68.95259,-13.776231,-37.073115,0.0
-113.81802,-60.471936,6.3185659,0.0
-87.039026,-30.754974,-60.496913,0.0
-64.196272,-20.317772,-42.9563,0.0
-83.523091,-30.23461,-58.681285,0.0
-124.84163,-40.223746,2.1930462,0.0
-93.543822,-42.44976,5.2679104,0.0
-45.48944,-20.180836,2.5443402,0.0
-109.58464,-39.422605,-77.229087,0.0
-41.282729,-10.217771,-25.212041,0.0
-29.808249,-15.956211,-23.244968,0.0
-112.97281,-51.714572,6.7507347,0.0
-123.18958,-40.274886,3.3739403,0.0
-88.737155,-71.287825,-1.8190663,0.0
-118.9793,-63.947116,7.9679604,0.0
-130.59282,-57.760636,8.5162839,0.0
-79.568021,-26.650079,-55.905208,0.0
-94.741181,-24.595812,-60.519097,0.0
-127.81737,-71.908336,8.9630771,0.0
-79.884692,-45.879446,-64.242109,0.0
-120.21863,-40.395359,4.6737042,0.0
-47.538702,-43.145447,-35.084581,0.0
-101.21314,-61.529492,6.7432057,0.0
-84.702042,-37.85049,-65.367305,0.0
-85.006765,-27.559728,-59.682182,0.0
-84.290842,-76.058907,-6.679041,0.0
-103.72062,-78.939535,2.0765424,0.0
-111.28799,-45.925881,7.7335017,0.0
-114.51742,-94.627347,-1.2242805,0.0
-67.53681,-59.893196,-52.489245,0.0
-79.439608,-31.740413,-60.72893,0.0
-112.07972,-44.77931,8.1664844,0.0
-115.94063,-47.124668,8.6451786,0.0
-80.564119,-30.600527,-60.941225,0.0
-120.57695,-48.425144,9.1582147,0.0
-102.85195,-77.02497,4.0377787,0.0
-65.335389,-56.584157,-1.7670936,0.0
-60.522539,-52.517822,-1.7097035,0.0
-112.25346,-16.802336,-59.577831,0.0
-81.635409,-73.062829,-65.240196,0.0
-87.986089,-42.732028,-72.124634,0.0
-108.86929,-100.69199,-6.5599634,0.0
-116.42349,-44.996279,9.6664918,0.0
-115.28426,-44.582199,9.7717698,0.0
-67.547649,-68.691451,-48.836049,0.0
-124.45054,-70.497994,12.542373,0.0
-112.2032,-47.674957,10.580967,0.0
-135.25552,-43.95549,8.7897052,0.0
-97.499218,-71.505924,6.2249748,0.0
-67.147019,-69.693744,-47.847899,0.0
-72.15373,-11.059629,-40.625798,0.0
-85.447045,-63.615934,5.3076439,0.0
-104.08436,-33.66929,-78.215699,0.0
-128.00928,-35.708877,6.3877915,0.0
-106.7918,-79.456047,7.6900859,0.0
-136.1345,-33.837502,4.8324044,0.0
-126.38243,-42.385056,10.709842,0.0
-108.44628,-47.430978,12.372799,0.0
-134.84212,-49.907763,13.348286,0.0
-106.07794,-40.133075,-85.726983,0.0
-64.122619,-15.539,2.6057966,0.0
-84.99793,-18.440271,-57.800807,0.0
-106.07964,-64.731339,-94.913329,0.0
-74.498852,-45.577173,-66.71321,0.0
-99.068482,-92.283195,-84.450179,0.0
-66.945001,-30.604041,-57.068547,0.0
-139.43692,-54.787444,15.461314,0.0
-138.59596,-34.649125,6.9410374,0.0
-47.168708,-9.7725415,0.9606344,0.0
-107.107,-62.064818,-96.159301,0.0
-104.46264,-75.183225,10.591502,0.0
-76.307305,-39.563302,-67.370352,0.0
-122.60368,-42.505269,12.568865,0.0
-54.322847,-17.419688,-42.686594,0.0
-93.63665,-76.221342,6.2685465,0.0
-119.29365,-41.865216,12.671703,0.0
-69.220481,-30.978941,-59.626262,0.0
-106.82124,-63.233724,-97.149035,0.0
-77.947773,-44.529785,-70.589538,0.0
-138.83641,-32.587094,6.9757488,0.0
-113.05884,-77.803436,13.236982,0.0
-77.205324,-40.125213,-68.938562,0.0
-66.688479,-30.32379,-58.033491,0.0
-144.81855,-39.116337,11.120952,0.0
-126.16783,-89.221286,14.751097,0.0
-77.244383,-35.94253,-68.036613,0.0
-104.50525,-42.45246,-89.399593,0.0
-100.05194,-53.181545,-90.750541,0.0
-108.68228,-42.709914,14.004923,0.0
-94.340748,-66.960218,11.411178,0.0
-151.08857,-46.933118,15.421071,0.0
-120.879,-39.913021,13.482542,0.0
-115.33901,-38.520466,13.052844,0.0
-110.53741,-80.185279,13.253018,0.0
-159.98982,-38.545143,10.776615,0.0
-85.08374,-43.072807,-77.269645,0.0
-95.809888,-64.097706,13.048737,0.0
-136.41152,-33.805975,10.092714,0.0
-121.8393,-39.743078,13.909038,0.0
-122.30246,-40.166136,14.10813,0.0
-119.1107,-37.705236,13.374569,0.0
-64.906645,-29.960747,-58.321425,0.0
-140.4398,-28.594504,6.7473163,0.0
-90.004511,-55.492035,-85.564376,0.0
-142.73829,-33.282276,10.46111,0.0
-152.4437,-46.106803,17.01498,0.0
-74.947706,-46.952222,-71.647209,0.0
-122.18954,-38.486191,14.630513,0.0
-126.88933,-45.723773,17.291479,0.0
-89.71967,-53.045603,-85.610509,0.0
-137.89408,-44.720323,17.274142,0.0
-70.832118,-88.768355,-28.840928,0.0
-42.047924,-10.010224,-32.469234,0.0
-84.488125,-42.192769,-78.931701,0.0
-152.96555,-35.204031,12.229952,0.0
-103.54294,-44.063513,-93.508724,0.0
-41.893133,-9.0324054,-31.538629,0.0
-72.856397,-37.928013,-68.807948,0.0
-76.978376,-37.393855,-71.814954,0.0
-75.378404,-39.383338,-71.392791,0.0
-115.06492,-27.405257,10.171299,0.0
-89.292517,-62.666789,13.576633,0.0
-73.085545,-38.221133,-69.322115,0.0
-70.422424,-45.180528,-68.919969,0.0
-78.872005,-27.169485,11.056599,0.0
-138.56099,-50.318095,20.549631,0.0
-143.48032,-34.220303,13.265688,0.0
-129.29946,-46.306712,19.077034,0.0
-136.03824,-52.159498,21.481086,0.0
-148.13922,-34.039056,13.746996,0.0
-143.29557,-32.491664,13.257882,0.0
-112.74755,-79.087236,18.746155,0.0
-149.0114,-49.441633,21.902453,0.0
-109.08616,-43.205466,18.239657,0.0
-140.00152,-57.358724,23.88726,0.0
-139.27221,-32.084324,14.059854,0.0
-142.09923,-32.018968,13.966524,0.0
-84.343317,-42.416054,-81.759375,0.0
-131.34285,-38.348564,17.724654,0.0
-67.131136,-31.693613,-64.388806,0.0
-94.57002,-52.03646,-93.475677,0.0
-82.167499,-41.761622,-80.217611,0.0
-53.241131,-9.3076421,-39.7638,0.0
-127.13506,-48.177044,21.648986,0.0
-136.42804,-56.902912,24.524976,0.0
-140.14098,-40.728094,19.678328,0.0
-154.17861,-36.673457,17.558915,0.0
-139.48148,-31.017094,14.575103,0.0
-93.810054,-22.333596,-76.900195,0.0
-149.57197,-30.53127,13.924515,0.0
-140.56717,-33.32385,16.122063,0.0
-66.563288,-87.139909,-45.995142,0.0
-47.974332,-8.0195367,-36.028203,0.0
-131.04174,-28.94653,14.009453,0.0
-138.60904,-53.95612,24.958831,0.0
-123.45917,-78.65799,24.235893,0.0
-69.249466,-55.716821,-72.53155,0.0
-70.069017,-76.338247,-68.18157,0.0
-142.77719,-31.034523,15.49054,0.0
-70.505648,-35.704133,-70.205218,0.0
-84.590066,-58.717723,-88.258337,0.0
-93.017612,-53.610167,-94.988928,0.0
-78.013967,-86.479331,-75.850948,0.0
-89.18058,-54.000022,-92.084917,0.0
-74.75662,-97.864486,-21.771395,0.0
-100.28483,-25.861043,13.867947,0.0
-134.13055,-31.330021,16.785783,0.0
-67.654866,-49.477335,-71.823095,0.0
-82.768556,-89.229658,1.7867669,0.0
-57.501617,-67.586335,-54.409369,0.0
-78.43131,-100.36942,-15.258858,0.0
-69.952997,-33.503722,-70.596694,0.0
-68.74928,-19.489563,10.999249,0.0
-70.025283,-42.071615,-73.724084,0.0
-68.103775,-40.855344,-71.780354,0.0
-92.935325,-23.913271,14.010751,0.0
-83.462832,-42.87892,-86.026995,0.0
-147.78159,-31.751756,18.728678,0.0
-142.3767,-33.85593,20.096046,0.0
-83.967115,-112.41062,-67.173574,0.0
-139.47874,-32.885059,20.202277,0.0
-108.57573,-102.37063,14.918678,0.0
-161.31196,-153.91452,21.765078,0.0
-38.233631,-16.384729,8.3686916,0.0
-92.966361,-54.804404,21.65959,0.0
-83.240847,-43.372037,-87.761483,0.0
-112.12008,-69.69954,26.13116,0.0
-91.122276,-54.379602,21.392808,0.0
-110.4251,-38.330248,-106.97013,0.0
-83.403972,-44.189676,-88.941251,0.0
-97.763611,-63.204179,-109.84859,0.0
-58.191344,-30.352811,-63.093232,0.0
-69.787958,-30.563268,-73.122415,0.0
-50.834999,-70.480573,-12.107823,0.0
-138.50004,-57.914309,32.741325,0.0
-138.09417,-57.890911,33.088748,0.0
-105.74783,-108.616,14.142979,0.0
-44.719006,-50.804711,-49.598186,0.0
-62.918879,-45.52459,-72.525265,0.0
-62.194498,-27.968847,-66.269873,0.0
-72.418713,-49.642184,18.559398,0.0
-56.881311,-69.303997,-61.899717,0.0
-81.631837,-94.356641,5.0581045,0.0
-89.62389,-54.052167,23.647654,0.0
-117.64817,-104.98004,24.508853,0.0
-118.3595,-105.84073,25.150458,0.0
-88.797595,-106.39546,3.6426789,0.0
